330.520,330.330,330.190,330.050,330.180,329.990,329.390,329.070,329.030,328.610,328.000,328.030,327.950,327.390,327.500,327.700,328.200,328.790,328.600,328.580,327.810,327.230,327.460,327.790,326.960,326.880,328.340,328.270,327.900,327.300,326.690,325.920,326.090,326.650,327.160,327.050,327.150,327.400,328.020,328.660,328.710,328.840,329.120,329.360,329.630,329.820,329.840,329.910,329.580,329.390
161.480,161.630,163.000,163.820,162.220,162.600,163.110,163.150,164.000,164.110,165.320,167.790,168.260,167.980,165.490,164.890,164.750,163.480,164.180,165.130,167.060,166.480,165.970,168.210,169.040,168.430,165.030,164.180,165.320,165.720,167.060,169.430,169.200,168.200,168.440,168.880,168.270,167.830,167.410,167.590,166.990,166.010,165.640,165.480,166.830,167.370,168.980,170.650,167.280,166.630
161.640,161.820,163.290,164.060,162.370,162.770,163.350,163.710,164.670,164.760,165.780,168.190,168.660,168.090,165.700,165.100,164.970,163.950,164.810,165.760,167.570,166.950,166.430,168.690,169.630,169.210,165.540,164.180,165.620,166.120,167.370,169.720,169.360,168.230,168.590,169.250,168.690,168.250,167.910,167.920,167.210,166.090,165.520,165.500,166.920,167.460,169.100,170.660,167.180,166.660
161.700,161.900,163.470,164.200,162.430,162.840,163.500,164.190,165.230,165.310,166.150,168.500,168.950,168.100,165.860,165.270,165.150,164.350,165.370,166.290,167.940,167.290,166.750,169.000,170.030,169.790,165.920,164.130,165.830,166.420,167.590,169.880,169.400,168.160,168.640,169.490,169.010,168.560,168.270,168.120,167.330,166.100,165.350,165.480,166.920,167.440,169.090,170.520,166.990,166.600
161.680,161.930,163.590,164.260,162.440,162.860,163.590,164.590,165.700,165.790,166.470,168.730,169.150,168.050,165.990,165.430,165.290,164.710,165.850,166.740,168.200,167.530,166.960,169.180,170.260,170.200,166.210,164.040,165.990,166.670,167.750,169.940,169.360,168.030,168.610,169.650,169.260,168.770,168.510,168.220,167.370,166.060,165.160,165.420,166.840,167.350,168.980,170.260,166.740,166.490
161.640,161.930,163.670,164.300,162.450,162.880,163.660,164.950,166.130,166.210,166.760,168.940,169.310,167.990,166.140,165.620,165.460,165.080,166.310,167.140,168.400,167.710,167.110,169.280,170.400,170.500,166.460,163.970,166.140,166.900,167.890,169.950,169.280,167.900,168.550,169.770,169.470,168.950,168.690,168.270,167.380,166.020,164.980,165.370,166.740,167.220,168.840,169.940,166.480,166.350
161.580,161.900,163.700,164.300,162.450,162.880,163.720,165.270,166.500,166.580,167.020,169.100,169.410,167.910,166.300,165.820,165.630,165.440,166.730,167.480,168.520,167.850,167.210,169.310,170.430,170.680,166.660,163.920,166.290,167.110,168.000,169.910,169.160,167.750,168.450,169.830,169.640,169.070,168.800,168.260,167.340,165.960,164.830,165.320,166.590,167.040,168.650,169.570,166.200,166.190
161.560,161.890,163.730,164.300,162.490,162.930,163.800,165.590,166.830,166.920,167.270,169.250,169.510,167.850,166.510,166.070,165.850,165.820,167.140,167.800,168.620,167.970,167.310,169.330,170.420,170.790,166.860,163.940,166.470,167.340,168.140,169.860,169.060,167.630,168.370,169.900,169.810,169.180,168.880,168.250,167.310,165.940,164.740,165.310,166.450,166.870,168.460,169.210,165.940,166.060
161.560,161.890,163.750,164.270,162.550,163.010,163.900,165.870,167.130,167.230,167.500,169.380,169.580,167.790,166.740,166.350,166.090,166.210,167.520,168.080,168.700,168.070,167.410,169.320,170.360,170.830,167.030,164.000,166.670,167.580,168.280,169.800,168.950,167.540,168.280,169.940,169.960,169.270,168.930,168.210,167.270,165.940,164.700,165.320,166.300,166.690,168.270,168.840,165.710,165.920
161.600,161.910,163.760,164.240,162.640,163.140,164.020,166.150,167.400,167.520,167.720,169.500,169.630,167.760,167.000,166.660,166.360,166.600,167.880,168.340,168.770,168.170,167.520,169.320,170.280,170.820,167.200,164.130,166.890,167.830,168.440,169.740,168.870,167.480,168.210,169.980,170.100,169.350,168.980,168.180,167.230,165.960,164.720,165.360,166.170,166.520,168.090,168.500,165.500,165.810
161.680,161.950,163.780,164.210,162.750,163.300,164.180,166.430,167.650,167.780,167.910,169.590,169.660,167.740,167.270,166.980,166.650,166.980,168.210,168.580,168.850,168.270,167.630,169.320,170.190,170.780,167.360,164.290,167.130,168.090,168.610,169.680,168.800,167.450,168.150,170.020,170.230,169.420,169.020,168.160,167.190,166.010,164.790,165.410,166.050,166.360,167.930,168.190,165.330,165.730
161.780,162.010,163.790,164.180,162.890,163.500,164.350,166.680,167.880,168.030,168.090,169.660,169.670,167.730,167.530,167.300,166.950,167.340,168.500,168.790,168.930,168.350,167.760,169.330,170.090,170.700,167.510,164.480,167.360,168.330,168.770,169.620,168.750,167.440,168.110,170.050,170.330,169.470,169.060,168.140,167.140,166.080,164.900,165.490,165.950,166.210,167.770,167.910,165.190,165.660
161.970,162.130,163.850,164.190,163.090,163.760,164.590,166.970,168.130,168.290,168.280,169.740,169.710,167.770,167.840,167.660,167.290,167.720,168.790,169.020,169.060,168.460,167.930,169.400,170.030,170.650,167.710,164.750,167.640,168.610,168.970,169.600,168.750,167.510,168.130,170.120,170.460,169.550,169.150,168.180,167.140,166.210,165.100,165.630,165.910,166.120,167.660,167.720,165.130,165.660
162.190,162.270,163.920,164.200,163.300,164.050,164.850,167.250,168.360,168.540,168.450,169.810,169.740,167.820,168.130,168.010,167.630,168.080,169.050,169.220,169.210,168.580,168.120,169.480,169.970,170.580,167.900,165.040,167.910,168.880,169.170,169.580,168.770,167.600,168.160,170.190,170.570,169.610,169.240,168.220,167.130,166.360,165.340,165.780,165.900,166.050,167.580,167.560,165.100,165.680
162.450,162.450,164.020,164.240,163.540,164.380,165.130,167.530,168.600,168.790,168.600,169.870,169.770,167.880,168.420,168.360,167.970,168.420,169.290,169.420,169.390,168.690,168.310,169.580,169.930,170.520,168.110,165.380,168.190,169.140,169.370,169.560,168.830,167.720,168.230,170.270,170.670,169.680,169.340,168.280,167.140,166.530,165.630,165.970,165.920,166.010,167.530,167.460,165.110,165.730
162.750,162.660,164.140,164.300,163.800,164.740,165.450,167.810,168.830,169.040,168.750,169.940,169.800,167.970,168.700,168.700,168.320,168.740,169.500,169.600,169.590,168.820,168.520,169.710,169.900,170.460,168.340,165.750,168.460,169.390,169.560,169.560,168.900,167.880,168.320,170.370,170.770,169.750,169.450,168.360,167.160,166.730,165.970,166.180,165.970,166.010,167.520,167.410,165.160,165.810
163.050,162.870,164.250,164.360,164.050,165.090,165.750,168.060,169.030,169.250,168.850,169.960,169.810,168.040,168.930,168.990,168.630,169.010,169.650,169.740,169.780,168.910,168.710,169.830,169.870,170.380,168.550,166.100,168.700,169.590,169.710,169.540,168.970,168.020,168.400,170.430,170.820,169.780,169.540,168.420,167.170,166.920,166.300,166.380,166.030,166.010,167.500,167.380,165.210,165.890
163.390,163.120,164.400,164.460,164.330,165.470,166.080,168.310,169.250,169.480,168.970,170.010,169.840,168.140,169.160,169.270,168.940,169.260,169.810,169.890,170.000,169.030,168.920,169.980,169.870,170.340,168.790,166.480,168.930,169.780,169.870,169.540,169.070,168.200,168.520,170.520,170.890,169.830,169.660,168.510,167.200,167.130,166.680,166.610,166.130,166.070,167.540,167.400,165.310,166.010
163.720,163.350,164.540,164.570,164.600,165.840,166.390,168.520,169.440,169.680,169.050,170.020,169.840,168.210,169.340,169.500,169.190,169.460,169.910,170.000,170.200,169.110,169.110,170.120,169.870,170.270,169.010,166.840,169.130,169.920,169.980,169.520,169.160,168.370,168.620,170.580,170.920,169.850,169.760,168.580,167.210,167.330,167.050,166.820,166.240,166.130,167.580,167.440,165.410,166.120
164.050,163.600,164.700,164.690,164.880,166.210,166.700,168.720,169.620,169.870,169.130,170.020,169.830,168.280,169.490,169.700,169.420,169.630,169.990,170.090,170.390,169.180,169.280,170.260,169.870,170.210,169.230,167.200,169.300,170.040,170.070,169.500,169.260,168.540,168.720,170.640,170.930,169.860,169.850,168.660,167.230,167.530,167.410,167.030,166.350,166.220,167.650,167.510,165.530,166.250
164.390,163.860,164.890,164.850,165.170,166.580,167.010,168.900,169.790,170.060,169.200,170.030,169.830,168.360,169.620,169.860,169.620,169.780,170.060,170.170,170.590,169.250,169.460,170.410,169.890,170.170,169.470,167.550,169.460,170.130,170.150,169.500,169.370,168.730,168.830,170.700,170.940,169.870,169.950,168.750,167.270,167.750,167.790,167.240,166.490,166.350,167.750,167.620,165.680,166.400
164.700,164.090,165.050,165.000,165.430,166.920,167.280,169.030,169.910,170.200,169.230,170.000,169.790,168.400,169.700,169.960,169.750,169.870,170.080,170.210,170.740,169.280,169.600,170.520,169.890,170.090,169.680,167.850,169.570,170.170,170.170,169.480,169.460,168.870,168.900,170.710,170.910,169.840,170.000,168.800,167.290,167.930,168.130,167.420,166.610,166.470,167.830,167.710,165.820,166.540
165.020,164.340,165.240,165.180,165.710,167.250,167.540,169.150,170.040,170.340,169.270,169.960,169.760,168.440,169.750,170.040,169.860,169.950,170.100,170.250,170.890,169.300,169.740,170.630,169.910,170.040,169.910,168.150,169.670,170.200,170.180,169.470,169.560,169.030,168.980,170.740,170.880,169.820,170.070,168.870,167.330,168.110,168.460,167.590,166.750,166.620,167.950,167.840,165.980,166.690
165.320,164.560,165.410,165.350,165.970,167.550,167.760,169.230,170.130,170.440,169.280,169.900,169.690,168.460,169.760,170.050,169.910,169.990,170.080,170.250,171.000,169.280,169.850,170.710,169.910,169.960,170.110,168.400,169.730,170.190,170.150,169.450,169.650,169.160,169.020,170.730,170.830,169.760,170.100,168.910,167.350,168.270,168.760,167.740,166.870,166.770,168.060,167.970,166.140,166.830
165.650,164.820,165.620,165.570,166.250,167.860,167.990,169.320,170.230,170.550,169.310,169.860,169.650,168.500,169.770,170.060,169.960,170.040,170.080,170.270,171.120,169.280,169.970,170.810,169.950,169.920,170.340,168.660,169.800,170.180,170.130,169.470,169.770,169.300,169.090,170.750,170.800,169.730,170.140,168.970,167.420,168.450,169.050,167.900,167.010,166.960,168.210,168.150,166.340,167.010
166.060,165.160,165.930,165.890,166.610,168.230,168.280,169.480,170.400,170.730,169.420,169.900,169.680,168.610,169.850,170.130,170.060,170.160,170.160,170.360,171.300,169.350,170.160,170.970,170.070,169.970,170.650,168.980,169.930,170.240,170.180,169.570,169.970,169.520,169.230,170.850,170.860,169.780,170.260,169.120,167.580,168.710,169.410,168.130,167.250,167.250,168.460,168.420,166.630,167.280
166.580,165.620,166.350,166.340,167.080,168.700,168.660,169.730,170.660,171.010,169.650,170.050,169.820,168.840,170.020,170.280,170.250,170.390,170.350,170.550,171.570,169.520,170.460,171.220,170.310,170.130,171.070,169.390,170.160,170.400,170.330,169.800,170.290,169.840,169.470,171.060,171.020,169.940,170.480,169.370,167.860,169.080,169.850,168.470,167.590,167.660,168.840,168.810,167.050,167.670
167.030,166.010,166.700,166.710,167.470,169.050,168.940,169.890,170.840,171.180,169.790,170.120,169.890,168.980,170.090,170.330,170.330,170.530,170.460,170.660,171.750,169.590,170.660,171.380,170.470,170.230,171.410,169.710,170.300,170.470,170.400,169.950,170.530,170.080,169.630,171.200,171.120,170.020,170.600,169.540,168.080,169.350,170.190,168.720,167.850,167.990,169.140,169.140,167.400,167.990
167.410,166.330,166.980,167.030,167.790,169.320,169.140,169.960,170.930,171.280,169.870,170.130,169.880,169.050,170.090,170.290,170.340,170.610,170.490,170.690,171.830,169.600,170.780,171.440,170.560,170.260,171.680,169.930,170.360,170.470,170.380,170.040,170.700,170.230,169.720,171.260,171.150,170.040,170.650,169.630,168.230,169.550,170.420,168.900,168.040,168.270,169.390,169.400,167.680,168.240
167.740,166.590,167.210,167.300,168.040,169.510,169.260,169.980,170.950,171.300,169.900,170.080,169.820,169.070,170.020,170.190,170.270,170.620,170.470,170.650,171.830,169.530,170.840,171.440,170.600,170.250,171.890,170.080,170.350,170.410,170.310,170.080,170.820,170.320,169.740,171.280,171.130,170.000,170.620,169.660,168.350,169.670,170.560,169.010,168.170,168.480,169.590,169.620,167.910,168.430
168.020,166.800,167.390,167.530,168.230,169.620,169.310,169.930,170.910,171.260,169.880,169.990,169.700,169.030,169.890,170.020,170.150,170.590,170.400,170.550,171.760,169.420,170.830,171.370,170.590,170.200,172.040,170.160,170.280,170.280,170.190,170.080,170.890,170.340,169.710,171.250,171.070,169.910,170.530,169.630,168.410,169.730,170.620,169.070,168.230,168.640,169.730,169.790,168.090,168.580
168.260,166.970,167.530,167.730,168.380,169.670,169.310,169.830,170.810,171.160,169.820,169.860,169.560,168.950,169.720,169.810,169.980,170.510,170.280,170.410,171.640,169.250,170.780,171.240,170.540,170.120,172.150,170.180,170.150,170.120,170.020,170.040,170.910,170.320,169.640,171.190,170.970,169.790,170.390,169.550,168.440,169.740,170.610,169.080,168.250,168.750,169.840,169.910,168.230,168.690
168.470,167.100,167.630,167.890,168.480,169.660,169.260,169.700,170.670,171.010,169.730,169.700,169.380,168.840,169.500,169.560,169.770,170.390,170.120,170.210,171.460,169.060,170.680,171.080,170.450,170.020,172.220,170.160,169.970,169.920,169.820,169.960,170.900,170.260,169.540,171.090,170.840,169.640,170.210,169.430,168.430,169.680,170.530,169.060,168.230,168.820,169.910,170.010,168.340,168.760
168.650,167.200,167.700,168.020,168.540,169.610,169.170,169.530,170.480,170.830,169.620,169.520,169.170,168.700,169.260,169.280,169.530,170.240,169.920,169.980,171.230,168.830,170.550,170.880,170.330,169.900,172.250,170.080,169.750,169.680,169.600,169.860,170.850,170.160,169.410,170.980,170.680,169.460,169.990,169.270,168.390,169.580,170.390,168.990,168.170,168.850,169.950,170.070,168.420,168.810
168.800,167.260,167.740,168.130,168.570,169.510,169.050,169.340,170.260,170.610,169.480,169.320,168.950,168.540,168.990,168.970,169.280,170.060,169.700,169.720,170.960,168.570,170.390,170.660,170.170,169.770,172.240,169.960,169.480,169.410,169.350,169.730,170.770,170.040,169.260,170.840,170.510,169.250,169.740,169.080,168.310,169.440,170.200,168.900,168.070,168.840,169.950,170.110,168.480,168.830
168.920,167.300,167.750,168.220,168.580,169.380,168.900,169.120,170.010,170.350,169.320,169.100,168.710,168.360,168.690,168.650,169.000,169.850,169.440,169.420,170.670,168.300,170.200,170.420,169.990,169.620,172.210,169.790,169.180,169.110,169.070,169.570,170.660,169.890,169.090,170.680,170.310,169.030,169.470,168.870,168.210,169.250,169.960,168.770,167.940,168.800,169.920,170.110,168.520,168.850
169.010,167.310,167.750,168.300,168.560,169.220,168.730,168.880,169.740,170.070,169.140,168.850,168.450,168.160,168.380,168.300,168.710,169.610,169.150,169.100,170.330,168.000,169.980,170.180,169.790,169.470,172.130,169.580,168.840,168.780,168.770,169.390,170.530,169.720,168.910,170.510,170.100,168.790,169.160,168.640,168.090,169.030,169.690,168.620,167.790,168.720,169.860,170.100,168.550,168.850
169.080,167.300,167.720,168.350,168.520,169.040,168.530,168.620,169.430,169.760,168.930,168.580,168.170,167.940,168.030,167.930,168.380,169.340,168.840,168.750,169.970,167.690,169.730,169.920,169.550,169.290,172.020,169.320,168.460,168.410,168.440,169.180,170.350,169.530,168.700,170.300,169.860,168.520,168.830,168.380,167.920,168.760,169.380,168.430,167.610,168.620,169.780,170.070,168.590,168.860
169.140,167.280,167.680,168.390,168.470,168.840,168.310,168.340,169.120,169.440,168.710,168.300,167.880,167.720,167.680,167.560,168.050,169.040,168.510,168.390,169.610,167.370,169.480,169.650,169.310,169.120,171.890,169.040,168.050,168.020,168.090,168.940,170.150,169.320,168.490,170.070,169.610,168.240,168.490,168.100,167.730,168.470,169.040,168.220,167.410,168.500,169.680,170.010,168.610,168.870
169.170,167.250,167.630,168.420,168.410,168.620,168.070,168.060,168.800,169.110,168.480,168.020,167.600,167.510,167.340,167.190,167.720,168.740,168.170,168.010,169.250,167.060,169.220,169.430,169.070,168.980,171.760,168.750,167.640,167.620,167.740,168.700,169.940,169.130,168.270,169.850,169.380,167.960,168.150,167.840,167.540,168.170,168.710,168.000,167.210,168.370,169.560,169.950,168.650,168.880
169.180,167.190,167.570,168.460,168.350,168.400,167.830,167.780,168.470,168.780,168.260,167.750,167.330,167.300,167.000,166.830,167.390,168.440,167.820,167.630,168.880,166.760,168.950,169.230,168.850,168.860,171.620,168.460,167.240,167.210,167.380,168.470,169.720,168.930,168.050,169.620,169.150,167.700,167.820,167.580,167.350,167.880,168.390,167.800,167.010,168.260,169.440,169.890,168.710,168.930
169.180,167.130,167.520,168.490,168.280,168.190,167.600,167.490,168.150,168.460,168.050,167.490,167.070,167.120,166.680,166.500,167.080,168.140,167.480,167.250,168.530,166.470,168.680,169.060,168.650,168.770,171.470,168.170,166.850,166.810,167.030,168.240,169.520,168.750,167.840,169.390,168.940,167.450,167.510,167.360,167.180,167.610,168.110,167.600,166.850,168.170,169.340,169.830,168.810,169.010
169.180,167.090,167.490,168.540,168.230,167.990,167.370,167.220,167.850,168.160,167.860,167.260,166.850,166.960,166.390,166.200,166.800,167.860,167.170,166.900,168.230,166.220,168.420,168.930,168.470,168.710,171.340,167.900,166.490,166.440,166.710,168.040,169.330,168.590,167.640,169.190,168.760,167.240,167.240,167.180,167.040,167.370,167.870,167.430,166.720,168.120,169.260,169.780,168.940,169.130
169.190,167.090,167.510,168.620,168.200,167.830,167.180,166.990,167.590,167.900,167.710,167.080,166.690,166.850,166.170,165.960,166.560,167.620,166.890,166.600,167.980,166.010,168.200,168.850,168.330,168.710,171.230,167.680,166.190,166.120,166.430,167.880,169.180,168.470,167.480,169.020,168.620,167.070,167.030,167.060,166.950,167.190,167.690,167.320,166.650,168.120,169.220,169.750,169.100,169.280
169.240,167.130,167.580,168.740,168.210,167.710,167.040,166.810,167.400,167.720,167.630,166.980,166.600,166.810,166.020,165.820,166.400,167.450,166.690,166.370,167.810,165.890,168.040,168.840,168.270,168.770,171.170,167.530,165.990,165.880,166.230,167.780,169.080,168.400,167.370,168.920,168.550,166.980,166.900,167.020,166.930,167.090,167.610,167.270,166.650,168.200,169.230,169.760,169.310,169.480
169.340,167.230,167.730,168.920,168.270,167.670,166.990,166.730,167.300,167.630,167.640,166.980,166.610,166.860,165.990,165.780,166.350,167.360,166.590,166.260,167.750,165.880,167.960,168.910,168.290,168.920,171.170,167.470,165.900,165.770,166.140,167.780,169.070,168.400,167.350,168.900,168.560,166.990,166.890,167.090,167.000,167.100,167.630,167.320,166.760,168.350,169.310,169.830,169.570,169.730
169.490,167.410,167.950,169.160,168.410,167.730,167.050,166.770,167.320,167.670,167.750,167.100,166.750,167.020,166.090,165.880,166.420,167.390,166.620,166.280,167.820,165.990,168.000,169.070,168.420,169.140,171.230,167.520,165.950,165.810,166.190,167.880,169.150,168.510,167.440,168.980,168.670,167.110,167.000,167.280,167.180,167.220,167.770,167.480,166.980,168.600,169.480,169.970,169.880,170.050
170.200,168.180,168.750,169.950,169.130,168.390,167.730,167.440,167.970,168.320,168.470,167.830,167.500,167.780,166.810,166.600,167.110,168.030,167.280,166.930,168.490,166.730,168.640,169.800,169.130,169.930,171.860,168.180,166.640,166.480,166.860,168.580,169.810,169.190,168.140,169.650,169.370,167.840,167.730,168.060,167.970,167.960,168.500,168.240,167.800,169.410,170.230,170.680,170.730,170.910
171.190,169.250,169.860,171.030,170.150,169.380,168.750,168.450,168.960,169.310,169.510,168.890,168.580,168.860,167.870,167.670,168.150,169.010,168.290,167.950,169.500,167.800,169.620,170.820,170.160,171.000,172.760,169.160,167.680,167.520,167.890,169.600,170.780,170.200,169.170,170.630,170.390,168.910,168.790,169.160,169.070,169.020,169.550,169.320,168.930,170.520,171.270,171.680,171.840,172.030
172.330,170.500,171.130,172.250,171.330,170.570,169.960,169.680,170.150,170.510,170.720,170.140,169.840,170.110,169.130,168.950,169.390,170.190,169.520,169.190,170.700,169.080,170.790,172.000,171.360,172.220,173.810,170.340,168.930,168.770,169.130,170.810,171.920,171.370,170.380,171.790,171.570,170.160,170.050,170.440,170.350,170.260,170.760,170.560,170.230,171.770,172.460,172.840,173.070,173.260
173.450,171.750,172.390,173.450,172.520,171.770,171.210,170.930,171.380,171.730,171.950,171.400,171.130,171.380,170.420,170.240,170.650,171.400,170.770,170.460,171.920,170.380,171.980,173.170,172.560,173.410,174.850,171.530,170.220,170.050,170.400,172.020,173.070,172.550,171.620,172.960,172.760,171.430,171.320,171.710,171.620,171.510,171.980,171.810,171.530,173.000,173.640,173.990,174.250,174.450
174.630,173.070,173.700,174.690,173.780,173.050,172.530,172.270,172.690,173.020,173.250,172.730,172.480,172.710,171.790,171.620,172.000,172.690,172.120,171.830,173.210,171.770,173.250,174.390,173.820,174.660,175.950,172.800,171.590,171.430,171.760,173.300,174.280,173.790,172.930,174.190,174.010,172.760,172.660,173.040,172.960,172.830,173.260,173.120,172.880,174.270,174.870,175.190,175.460,175.670
175.820,174.390,175.000,175.920,175.040,174.350,173.880,173.630,174.020,174.330,174.550,174.070,173.840,174.050,173.170,173.020,173.360,174.000,173.480,173.210,174.510,173.160,174.540,175.620,175.080,175.890,177.040,174.090,172.970,172.830,173.130,174.580,175.500,175.050,174.240,175.430,175.270,174.110,174.010,174.370,174.300,174.160,174.550,174.440,174.230,175.530,176.090,176.380,176.650,176.860
176.970,175.680,176.260,177.110,176.270,175.630,175.190,174.960,175.320,175.620,175.820,175.380,175.170,175.360,174.530,174.380,174.700,175.290,174.820,174.570,175.780,174.530,175.800,176.810,176.320,177.080,178.120,175.370,174.340,174.200,174.490,175.840,176.690,176.270,175.530,176.630,176.490,175.410,175.320,175.660,175.590,175.450,175.800,175.710,175.540,176.750,177.260,177.530,177.790,177.990
178.170,176.990,177.550,178.320,177.530,176.930,176.530,176.330,176.650,176.930,177.130,176.720,176.520,176.690,175.920,175.780,176.070,176.620,176.190,175.960,177.080,175.920,177.090,178.030,177.580,178.290,179.230,176.680,175.740,175.610,175.880,177.130,177.910,177.530,176.860,177.870,177.740,176.750,176.660,176.980,176.920,176.770,177.090,177.020,176.860,177.990,178.460,178.710,178.950,179.150
179.290,178.220,178.740,179.450,178.710,178.160,177.800,177.610,177.900,178.160,178.340,177.970,177.790,177.940,177.230,177.100,177.360,177.860,177.470,177.260,178.300,177.230,178.310,179.170,178.760,179.430,180.270,177.910,177.050,176.940,177.180,178.350,179.060,178.710,178.090,179.030,178.910,178.000,177.920,178.210,178.150,178.010,178.300,178.240,178.100,179.140,179.580,179.800,180.030,180.210
180.420,179.440,179.930,180.580,179.890,179.390,179.060,178.880,179.160,179.390,179.560,179.220,179.060,179.190,178.530,178.410,178.650,179.110,178.760,178.570,179.520,178.540,179.530,180.320,179.950,180.560,181.320,179.150,178.370,178.270,178.490,179.560,180.210,179.890,179.330,180.190,180.080,179.250,179.170,179.440,179.390,179.250,179.510,179.460,179.340,180.290,180.690,180.900,181.110,181.280
181.490,180.610,181.060,181.650,181.020,180.550,180.250,180.090,180.340,180.560,180.720,180.400,180.260,180.380,179.770,179.660,179.880,180.300,179.980,179.800,180.680,179.780,180.680,181.410,181.070,181.640,182.320,180.330,179.620,179.520,179.730,180.710,181.310,181.020,180.510,181.290,181.190,180.430,180.350,180.600,180.550,180.430,180.660,180.620,180.510,181.380,181.750,181.940,182.130,182.290
182.530,181.720,182.140,182.680,182.100,181.670,181.400,181.260,181.490,181.690,181.830,181.540,181.410,181.520,180.960,180.860,181.060,181.440,181.150,180.990,181.790,180.970,181.800,182.470,182.160,182.670,183.300,181.470,180.820,180.730,180.920,181.820,182.370,182.100,181.640,182.360,182.270,181.570,181.500,181.720,181.680,181.560,181.770,181.740,181.640,182.440,182.780,182.950,183.120,183.270
183.580,182.840,183.230,183.720,183.190,182.800,182.550,182.420,182.630,182.810,182.940,182.680,182.560,182.660,182.140,182.050,182.230,182.580,182.320,182.170,182.910,182.150,182.910,183.520,183.240,183.710,184.280,182.610,182.010,181.940,182.110,182.940,183.430,183.190,182.760,183.420,183.340,182.700,182.630,182.840,182.800,182.690,182.880,182.860,182.770,183.490,183.800,183.960,184.120,184.250
184.560,183.880,184.230,184.690,184.200,183.840,183.610,183.490,183.680,183.850,183.970,183.730,183.620,183.720,183.240,183.160,183.330,183.650,183.400,183.270,183.940,183.250,183.950,184.510,184.250,184.680,185.200,183.670,183.130,183.060,183.220,183.970,184.420,184.200,183.810,184.410,184.340,183.750,183.690,183.880,183.840,183.740,183.920,183.890,183.810,184.470,184.760,184.910,185.040,185.170
