-0.00660130,-0.00464621,-0.00317062,-0.00179577,-0.00112644,-0.00165254,-0.00191482,-0.00242052,-0.00352784,-0.00414039,-0.00329157,-0.00246716,-0.00105782,-5.73099e-05,0.000637507,0.000249678,-0.000526410,-0.000722665,-6.31988e-05,0.000123072,-0.000650829,-0.00121489,-0.00181171,-0.00266627,-0.00300971,-0.00143672,-1.14560e-05,0.000114828,0.000394607,0.00102628,0.000989133,-0.000114071,0.000530827,0.00100579,0.000982285,0.00253713,0.00136679
-0.00723082,-0.00512004,-0.00351905,-0.00202249,-0.00129347,-0.00186133,-0.00214095,-0.00268231,-0.00388896,-0.00455362,-0.00362930,-0.00273259,-0.00120812,-0.000119883,0.000637049,0.000219828,-0.000623035,-0.000832552,-0.000114816,8.16464e-05,-0.000769365,-0.00138728,-0.00203789,-0.00297067,-0.00334451,-0.00163092,-8.17716e-05,5.48422e-05,0.000362444,0.00105720,0.00102521,-0.000174218,0.000523263,0.00103843,0.00101107,0.00269854,0.00143653
-0.00793844,-0.00567293,-0.00392109,-0.00229029,-0.00149062,-0.00209969,-0.00239493,-0.00297736,-0.00429074,-0.00501254,-0.00400577,-0.00303315,-0.00137973,-0.000197297,0.000625831,0.000175381,-0.000739968,-0.000966042,-0.000181913,2.27511e-05,-0.000917310,-0.00159411,-0.00230502,-0.00332763,-0.00373000,-0.00186052,-0.000177944,-2.83897e-05,0.000311029,0.00107274,0.00104923,-0.000250512,0.000501150,0.00106160,0.00103441,0.00286779,0.00151619
-0.00873703,-0.00628817,-0.00437920,-0.00260099,-0.00172724,-0.00238283,-0.00269573,-0.00332254,-0.00475253,-0.00553666,-0.00443611,-0.00337977,-0.00158733,-0.000301844,0.000597823,0.000110310,-0.000885493,-0.00112534,-0.000270450,-5.98729e-05,-0.00109774,-0.00184090,-0.00261893,-0.00373751,-0.00417249,-0.00213308,-0.000301027,-0.000137889,0.000237638,0.00107667,0.00106545,-0.000346988,0.000462478,0.00107141,0.00104244,0.00303537,0.00158659
-0.00962955,-0.00699884,-0.00490854,-0.00296611,-0.00200779,-0.00271307,-0.00304109,-0.00371339,-0.00527511,-0.00612515,-0.00492240,-0.00377395,-0.00182975,-0.000429481,0.000549853,2.75135e-05,-0.00105530,-0.00131189,-0.000377047,-0.000157547,-0.00131015,-0.00212823,-0.00298113,-0.00420910,-0.00468087,-0.00245155,-0.000454676,-0.000275022,0.000139564,0.00106770,0.00107375,-0.000464553,0.000408131,0.00107316,0.00104046,0.00320777,0.00165507
-0.0106573,-0.00782681,-0.00553083,-0.00340369,-0.00234916,-0.00310505,-0.00344898,-0.00417162,-0.00588143,-0.00680537,-0.00548689,-0.00423334,-0.00212201,-0.000592315,0.000478554,-8.63194e-05,-0.00126938,-0.00154139,-0.000516707,-0.000293994,-0.00157645,-0.00247911,-0.00341754,-0.00476767,-0.00527642,-0.00283528,-0.000654960,-0.000455707,5.71013e-06,0.00103213,0.00106166,-0.000612414,0.000326830,0.00105195,0.00101760,0.00338340,0.00171059
-0.0118045,-0.00876668,-0.00624685,-0.00391698,-0.00275563,-0.00356686,-0.00392298,-0.00469666,-0.00656810,-0.00757425,-0.00612755,-0.00476336,-0.00247087,-0.000802201,0.000370812,-0.000238287,-0.00152940,-0.00181734,-0.000694203,-0.000468713,-0.00190019,-0.00289814,-0.00392959,-0.00541581,-0.00596578,-0.00328703,-0.000905400,-0.000687200,-0.000172567,0.000964618,0.00102097,-0.000803500,0.000207466,0.000999016,0.000963068,0.00354648,0.00175822
-0.0131141,-0.00985196,-0.00707925,-0.00452232,-0.00323996,-0.00410894,-0.00447658,-0.00530370,-0.00735596,-0.00845116,-0.00686427,-0.00537514,-0.00288457,-0.00106020,0.000224560,-0.000430292,-0.00184004,-0.00214601,-0.000912750,-0.000689906,-0.00228861,-0.00339613,-0.00453334,-0.00617347,-0.00676689,-0.00382810,-0.00122350,-0.000980747,-0.000407475,0.000858867,0.000952953,-0.00103564,5.20706e-05,0.000918931,0.000877494,0.00369737,0.00177929
-0.0146354,-0.0111229,-0.00806232,-0.00524490,-0.00382324,-0.00475600,-0.00513338,-0.00601986,-0.00827656,-0.00947239,-0.00772132,-0.00609387,-0.00338309,-0.00138454,2.70188e-05,-0.000679076,-0.00222329,-0.00254293,-0.00118445,-0.000967020,-0.00276527,-0.00399670,-0.00525612,-0.00707238,-0.00771567,-0.00447665,-0.00161899,-0.00135165,-0.000706965,0.000707602,0.000848651,-0.00132717,-0.000153953,0.000793791,0.000750965,0.00383419,0.00179347
-0.0163457,-0.0125868,-0.00920088,-0.00609924,-0.00452254,-0.00552086,-0.00590140,-0.00684891,-0.00933130,-0.0106359,-0.00870314,-0.00692521,-0.00397314,-0.00178069,-0.000226277,-0.000987029,-0.00267830,-0.00301499,-0.00151923,-0.00131495,-0.00334204,-0.00471324,-0.00610848,-0.00812085,-0.00881640,-0.00524432,-0.00210977,-0.00181155,-0.00108771,0.000493902,0.000694638,-0.00168254,-0.000423217,0.000615579,0.000569546,0.00394291,0.00176752
-0.0183535,-0.0143040,-0.0105567,-0.00712394,-0.00536896,-0.00643384,-0.00681487,-0.00782640,-0.0105695,-0.0119962,-0.00985898,-0.00790668,-0.00468625,-0.00227339,-0.000559634,-0.00137829,-0.00323715,-0.00358940,-0.00193595,-0.00174886,-0.00404298,-0.00557928,-0.00712880,-0.00936732,-0.0101217,-0.00616754,-0.00271822,-0.00238612,-0.00156909,0.000208813,0.000483674,-0.00212334,-0.000769770,0.000373286,0.000324196,0.00403383,0.00171426
-0.0206161,-0.0162922,-0.0121222,-0.00832509,-0.00636699,-0.00750325,-0.00787941,-0.00895562,-0.0119864,-0.0135469,-0.0111789,-0.00903950,-0.00552866,-0.00287349,-0.000980949,-0.00186062,-0.00390247,-0.00426854,-0.00243993,-0.00228114,-0.00488375,-0.00660414,-0.00832964,-0.0108222,-0.0116379,-0.00725772,-0.00345976,-0.00308848,-0.00216519,-0.000165766,0.000201255,-0.00265726,-0.00120348,5.36978e-05,1.67489e-06,0.00407383,0.00161126
-0.0232727,-0.0186327,-0.0139868,-0.00976970,-0.00757597,-0.00878922,-0.00915190,-0.0102984,-0.0136579,-0.0153721,-0.0127376,-0.0103835,-0.00654497,-0.00361507,-0.00151643,-0.00246199,-0.00471324,-0.00509012,-0.00305718,-0.00293733,-0.00590290,-0.00783986,-0.00976951,-0.0125584,-0.0134423,-0.00857227,-0.00437745,-0.00396057,-0.00291047,-0.000651491,-0.000170398,-0.00331181,-0.00174851,-0.000363463,-0.000418073,0.00406039,0.00146028
-0.0263084,-0.0213413,-0.0161585,-0.0114690,-0.00900930,-0.0102989,-0.0106345,-0.0118523,-0.0155818,-0.0174621,-0.0145296,-0.0119423,-0.00774577,-0.00450712,-0.00217980,-0.00319409,-0.00567421,-0.00606044,-0.00380487,-0.00373797,-0.00712276,-0.00930873,-0.0114642,-0.0145819,-0.0155388,-0.0101197,-0.00548155,-0.00501434,-0.00381942,-0.00126247,-0.000643504,-0.00410041,-0.00242653,-0.000901353,-0.000960308,0.00397450,0.00123286
-0.0298019,-0.0244989,-0.0186995,-0.0134748,-0.0107090,-0.0120752,-0.0123752,-0.0136646,-0.0178114,-0.0198781,-0.0166066,-0.0137569,-0.00916659,-0.00558470,-0.00299836,-0.00408784,-0.00682726,-0.00721823,-0.00470588,-0.00470948,-0.00858300,-0.0110500,-0.0134674,-0.0169649,-0.0179997,-0.0119542,-0.00682163,-0.00629626,-0.00493512,-0.00203500,-0.00124668,-0.00505169,-0.00325879,-0.00157124,-0.00163420,0.00381479,0.000921637
-0.0339676,-0.0283048,-0.0217797,-0.0159298,-0.0128031,-0.0142534,-0.0144978,-0.0158623,-0.0204979,-0.0227779,-0.0191063,-0.0159544,-0.0109113,-0.00692514,-0.00403674,-0.00520726,-0.00824534,-0.00863758,-0.00582792,-0.00592192,-0.0103833,-0.0131905,-0.0159161,-0.0198611,-0.0209835,-0.0142031,-0.00849212,-0.00789623,-0.00633298,-0.00302446,-0.00202402,-0.00623209,-0.00431128,-0.00244098,-0.00250755,0.00352508,0.000498623
-0.0389696,-0.0328965,-0.0255214,-0.0189290,-0.0153718,-0.0169055,-0.0170745,-0.0185129,-0.0237222,-0.0262502,-0.0221119,-0.0186088,-0.0130502,-0.00859673,-0.00535231,-0.00660929,-0.00999531,-0.0103811,-0.00722244,-0.00743778,-0.0126137,-0.0158265,-0.0189173,-0.0233922,-0.0246160,-0.0169656,-0.0105797,-0.00990070,-0.00809447,-0.00429527,-0.00303088,-0.00770454,-0.00564594,-0.00356162,-0.00363163,0.00308493,-7.79629e-05
-0.0444539,-0.0379944,-0.0296840,-0.0222941,-0.0182650,-0.0198765,-0.0199502,-0.0214601,-0.0272865,-0.0300788,-0.0254353,-0.0215597,-0.0154567,-0.0105008,-0.00687596,-0.00822339,-0.0119815,-0.0123561,-0.00881696,-0.00917741,-0.0151481,-0.0188102,-0.0223012,-0.0273572,-0.0286830,-0.0200852,-0.0129692,-0.0121966,-0.0101216,-0.00577979,-0.00421107,-0.00936774,-0.00716805,-0.00485939,-0.00493590,0.00247672,-0.000790954
-0.0505937,-0.0437289,-0.0344463,-0.0261939,-0.0216417,-0.0233174,-0.0232642,-0.0248236,-0.0313170,-0.0344119,-0.0292288,-0.0249451,-0.0182776,-0.0127881,-0.00874937,-0.0101901,-0.0143649,-0.0147140,-0.0107415,-0.0112874,-0.0181903,-0.0223723,-0.0263264,-0.0320546,-0.0334864,-0.0238196,-0.0158936,-0.0150088,-0.0126149,-0.00765997,-0.00573607,-0.0113586,-0.00900255,-0.00646913,-0.00656404,0.00150657,-0.00183702
-0.0574370,-0.0502074,-0.0400103,-0.0308849,-0.0257598,-0.0274654,-0.0272432,-0.0288101,-0.0359911,-0.0394489,-0.0337293,-0.0290034,-0.0217934,-0.0157705,-0.0113088,-0.0128466,-0.0174976,-0.0177963,-0.0133201,-0.0141403,-0.0222082,-0.0270369,-0.0315619,-0.0381122,-0.0396424,-0.0287415,-0.0198919,-0.0188387,-0.0160413,-0.0103664,-0.00801323,-0.0139427,-0.0113827,-0.00865673,-0.00880086,-0.000354469,-0.00366059
-0.0612814,-0.0538124,-0.0434601,-0.0339984,-0.0285695,-0.0303168,-0.0300203,-0.0315682,-0.0390774,-0.0428453,-0.0369097,-0.0319063,-0.0244364,-0.0181684,-0.0135280,-0.0151580,-0.0201513,-0.0204135,-0.0155883,-0.0166857,-0.0256865,-0.0310460,-0.0360633,-0.0432913,-0.0448582,-0.0330815,-0.0235607,-0.0222858,-0.0191374,-0.0129758,-0.0103884,-0.0161021,-0.0132363,-0.0104412,-0.0106393,-0.00247464,-0.00581014
-0.0630597,-0.0555713,-0.0458175,-0.0365507,-0.0310738,-0.0328910,-0.0326237,-0.0341503,-0.0416878,-0.0457376,-0.0399051,-0.0348242,-0.0273756,-0.0210822,-0.0164679,-0.0181338,-0.0233110,-0.0235358,-0.0185984,-0.0201786,-0.0300843,-0.0359682,-0.0414935,-0.0493392,-0.0508240,-0.0384687,-0.0284537,-0.0267935,-0.0232117,-0.0166943,-0.0139943,-0.0188710,-0.0155284,-0.0126968,-0.0128551,-0.00542015,-0.00889403
-0.0617596,-0.0542988,-0.0458851,-0.0374460,-0.0323786,-0.0344069,-0.0344512,-0.0361243,-0.0433422,-0.0475551,-0.0422549,-0.0374286,-0.0302569,-0.0241315,-0.0197106,-0.0212581,-0.0262550,-0.0265127,-0.0219603,-0.0242458,-0.0347079,-0.0409576,-0.0468693,-0.0550390,-0.0562940,-0.0439780,-0.0337817,-0.0315242,-0.0274356,-0.0208150,-0.0182336,-0.0217810,-0.0177757,-0.0148060,-0.0146738,-0.00782114,-0.0118603
-0.0580875,-0.0502986,-0.0433634,-0.0360807,-0.0318870,-0.0343723,-0.0351568,-0.0373565,-0.0441306,-0.0483782,-0.0439512,-0.0396579,-0.0327744,-0.0268224,-0.0225238,-0.0237167,-0.0280877,-0.0284944,-0.0248211,-0.0278738,-0.0382511,-0.0445937,-0.0506537,-0.0587286,-0.0597041,-0.0481052,-0.0379959,-0.0350012,-0.0303598,-0.0238708,-0.0216209,-0.0239483,-0.0191899,-0.0158537,-0.0151104,-0.00790405,-0.0130550
-0.0548342,-0.0459474,-0.0398957,-0.0335407,-0.0304321,-0.0336082,-0.0355412,-0.0387611,-0.0453558,-0.0496185,-0.0461605,-0.0424350,-0.0355194,-0.0295481,-0.0250525,-0.0256160,-0.0290358,-0.0296788,-0.0270034,-0.0306777,-0.0404398,-0.0467026,-0.0527399,-0.0604998,-0.0613254,-0.0507721,-0.0407754,-0.0370313,-0.0317580,-0.0253816,-0.0234778,-0.0252585,-0.0197759,-0.0158240,-0.0142801,-0.00547224,-0.0121381
-0.0535784,-0.0427331,-0.0365238,-0.0304497,-0.0282600,-0.0321948,-0.0354913,-0.0401276,-0.0470427,-0.0514094,-0.0487598,-0.0453420,-0.0378687,-0.0316675,-0.0266418,-0.0264002,-0.0288257,-0.0297152,-0.0276383,-0.0313904,-0.0401381,-0.0462013,-0.0521035,-0.0594951,-0.0605314,-0.0509648,-0.0409742,-0.0367363,-0.0308853,-0.0244285,-0.0227488,-0.0250160,-0.0190007,-0.0143974,-0.0122201,-0.00107962,-0.00926131
-0.0549706,-0.0417151,-0.0344964,-0.0280040,-0.0262166,-0.0306880,-0.0351874,-0.0412760,-0.0489626,-0.0536019,-0.0514664,-0.0479640,-0.0394977,-0.0329876,-0.0273056,-0.0262275,-0.0279115,-0.0289491,-0.0267317,-0.0298657,-0.0376261,-0.0435403,-0.0493532,-0.0565174,-0.0582255,-0.0492144,-0.0390375,-0.0346913,-0.0284284,-0.0215588,-0.0198812,-0.0234709,-0.0171991,-0.0121864,-0.00990111,0.00325191,-0.00599968
-0.0577297,-0.0422175,-0.0337807,-0.0264667,-0.0244129,-0.0289561,-0.0341182,-0.0412139,-0.0497713,-0.0548460,-0.0529485,-0.0490570,-0.0394818,-0.0327773,-0.0266107,-0.0248368,-0.0261857,-0.0271729,-0.0240844,-0.0259110,-0.0330272,-0.0389714,-0.0448434,-0.0519709,-0.0548031,-0.0457988,-0.0352968,-0.0312427,-0.0248819,-0.0173457,-0.0154838,-0.0207334,-0.0145253,-0.00958210,-0.00789740,0.00590068,-0.00367868
-0.0604767,-0.0432897,-0.0341135,-0.0259879,-0.0230872,-0.0271845,-0.0322927,-0.0396264,-0.0488113,-0.0544918,-0.0527098,-0.0483684,-0.0379306,-0.0312191,-0.0248565,-0.0225958,-0.0239460,-0.0246078,-0.0201663,-0.0202634,-0.0273012,-0.0335941,-0.0397887,-0.0471131,-0.0514072,-0.0419695,-0.0310702,-0.0275066,-0.0213776,-0.0130762,-0.0108838,-0.0175557,-0.0116781,-0.00731126,-0.00681146,0.00584888,-0.00332630
-0.0615767,-0.0437465,-0.0346469,-0.0260697,-0.0219875,-0.0252897,-0.0296466,-0.0362834,-0.0455877,-0.0519791,-0.0502849,-0.0457098,-0.0349986,-0.0284526,-0.0221763,-0.0197543,-0.0212788,-0.0213459,-0.0154823,-0.0138652,-0.0213113,-0.0282460,-0.0349983,-0.0426995,-0.0484901,-0.0385109,-0.0273185,-0.0242402,-0.0186941,-0.00986329,-0.00732726,-0.0146915,-0.00930402,-0.00583547,-0.00667913,0.00340277,-0.00484222
-0.0604352,-0.0431841,-0.0347971,-0.0262471,-0.0209096,-0.0233183,-0.0264792,-0.0316596,-0.0405684,-0.0477151,-0.0461516,-0.0417137,-0.0314091,-0.0251207,-0.0190750,-0.0168084,-0.0184710,-0.0177239,-0.0106379,-0.00764574,-0.0157228,-0.0234829,-0.0309482,-0.0391622,-0.0462469,-0.0359849,-0.0247620,-0.0220421,-0.0173764,-0.00848124,-0.00565668,-0.0128245,-0.00796583,-0.00542870,-0.00734229,-0.000413239,-0.00755543
-0.0569441,-0.0415308,-0.0340578,-0.0259624,-0.0196528,-0.0213737,-0.0232667,-0.0266681,-0.0348402,-0.0425797,-0.0411216,-0.0371715,-0.0278280,-0.0217554,-0.0159415,-0.0141080,-0.0157638,-0.0141485,-0.00630546,-0.00258503,-0.0111517,-0.0196486,-0.0277800,-0.0365140,-0.0443503,-0.0343080,-0.0234290,-0.0209383,-0.0173450,-0.00900539,-0.00603958,-0.0122242,-0.00780998,-0.00593812,-0.00827581,-0.00409335,-0.0101814
-0.0515003,-0.0390711,-0.0323367,-0.0249927,-0.0182244,-0.0196185,-0.0204335,-0.0221142,-0.0294127,-0.0374155,-0.0359677,-0.0327177,-0.0246577,-0.0186571,-0.0129658,-0.0117030,-0.0131542,-0.0107036,-0.00262167,0.00113513,-0.00760010,-0.0166004,-0.0252422,-0.0344225,-0.0423419,-0.0330272,-0.0228732,-0.0205817,-0.0181718,-0.0109576,-0.00801740,-0.0126598,-0.00853080,-0.00690869,-0.00896194,-0.00660175,-0.0117951
-0.0450179,-0.0362194,-0.0297812,-0.0233015,-0.0167981,-0.0183009,-0.0184703,-0.0189532,-0.0254672,-0.0332082,-0.0316098,-0.0290306,-0.0222150,-0.0160882,-0.0103791,-0.00962781,-0.0106886,-0.00756322,0.000211287,0.00338752,-0.00514595,-0.0143300,-0.0232338,-0.0326473,-0.0399341,-0.0316587,-0.0224820,-0.0204399,-0.0191297,-0.0133572,-0.0105891,-0.0134999,-0.00941460,-0.00756725,-0.00874865,-0.00696307,-0.0114591
-0.0382327,-0.0331835,-0.0266558,-0.0210570,-0.0155434,-0.0175172,-0.0174925,-0.0174871,-0.0233949,-0.0303290,-0.0284334,-0.0263437,-0.0205227,-0.0140997,-0.00825245,-0.00779964,-0.00826747,-0.00461382,0.00241754,0.00460136,-0.00347741,-0.0126534,-0.0216251,-0.0310004,-0.0370972,-0.0299759,-0.0218719,-0.0201499,-0.0197594,-0.0154698,-0.0129293,-0.0141523,-0.00985104,-0.00736459,-0.00732073,-0.00499827,-0.00894701
-0.0315692,-0.0298055,-0.0230267,-0.0182584,-0.0143878,-0.0170962,-0.0172648,-0.0175361,-0.0230436,-0.0286880,-0.0263790,-0.0245328,-0.0193789,-0.0125808,-0.00653808,-0.00612260,-0.00577571,-0.00171823,0.00424221,0.00520997,-0.00226529,-0.0113986,-0.0203174,-0.0293310,-0.0338459,-0.0278768,-0.0208089,-0.0194233,-0.0196980,-0.0167263,-0.0143951,-0.0141143,-0.00936285,-0.00591536,-0.00449355,-0.000677347,-0.00422871
-0.0258480,-0.0262199,-0.0192789,-0.0151861,-0.0132355,-0.0167757,-0.0173794,-0.0185594,-0.0238954,-0.0281102,-0.0253683,-0.0235358,-0.0187268,-0.0116267,-0.00537804,-0.00476137,-0.00344379,0.000918841,0.00575829,0.00556047,-0.00132359,-0.0105643,-0.0194349,-0.0278477,-0.0307864,-0.0258231,-0.0195533,-0.0183820,-0.0189973,-0.0169172,-0.0146760,-0.0132647,-0.00793354,-0.00341760,-0.000754106,0.00507343,0.00173688
-0.0206635,-0.0218972,-0.0150661,-0.0114983,-0.0116097,-0.0160494,-0.0172524,-0.0198581,-0.0252454,-0.0280528,-0.0248997,-0.0229315,-0.0182876,-0.0110552,-0.00461857,-0.00362340,-0.00117319,0.00345364,0.00721700,0.00597736,-0.000339961,-0.00993938,-0.0188717,-0.0264948,-0.0280291,-0.0239962,-0.0182651,-0.0170753,-0.0177216,-0.0160759,-0.0137727,-0.0115469,-0.00556756,1.56045e-05,0.00370524,0.0117859,0.00849926
-0.0165406,-0.0172981,-0.0108917,-0.00761423,-0.00941800,-0.0146616,-0.0164860,-0.0206136,-0.0262674,-0.0281129,-0.0246732,-0.0225390,-0.0179964,-0.0108558,-0.00426214,-0.00283588,0.000676811,0.00553963,0.00856191,0.00662634,0.000719023,-0.00945319,-0.0186423,-0.0255656,-0.0262774,-0.0229891,-0.0174541,-0.0159391,-0.0163361,-0.0146119,-0.0121007,-0.00943903,-0.00293902,0.00339760,0.00766134,0.0174735,0.0141272
-0.0127503,-0.0119594,-0.00626457,-0.00307574,-0.00621506,-0.0122186,-0.0147242,-0.0204139,-0.0265692,-0.0279198,-0.0243248,-0.0220716,-0.0176776,-0.0108414,-0.00411263,-0.00220135,0.00232024,0.00744215,0.0100463,0.00773578,0.00209590,-0.00883257,-0.0185427,-0.0249449,-0.0254597,-0.0228379,-0.0172237,-0.0150354,-0.0149142,-0.0126772,-0.00983266,-0.00700737,-0.000145292,0.00657371,0.0109775,0.0218095,0.0183121
-0.00938076,-0.00647098,-0.00159475,0.00168347,-0.00225477,-0.00891157,-0.0121165,-0.0191425,-0.0259753,-0.0273824,-0.0237918,-0.0215299,-0.0173561,-0.0109365,-0.00408285,-0.00164865,0.00372719,0.00916053,0.0117176,0.00938523,0.00379126,-0.00795629,-0.0184463,-0.0246812,-0.0256752,-0.0236016,-0.0177104,-0.0145963,-0.0137777,-0.0107339,-0.00750836,-0.00471958,0.00227852,0.00893764,0.0130658,0.0239445,0.0202973
